pre,term,post,business_id
"0:45 with my husband for a late night snack and a beer. The bartender was super nice and accommodating, honored requests for extra ",lemon," in the water without blinking an eye, and was just really friendly and energetic. Great vibes in the place.  The Reuben was to di",VxRlBe2wjtycFWSZm1orTA
"The macarons were delicious; the texture was great, and the flavors were subtle and pure. I had a ",lemon," and a a raspberry.   The only reason it doesn't get five stars is the price. I don't know what the deal is, but they're a little small for the price.",w2tr0PA0b3tg8pId0kjM-A
it's well worth it.     The citrus-y desserts (my personal favorite type on the planet; who needs chocolate?) were fantastic-- the ,lemon, tartlette and le sensation are the best; not to tart/sour or too sweet.  The L'opera (coffee-flavored French buttercream + almond,w2tr0PA0b3tg8pId0kjM-A
).   Gaby Et Jules' macarons are delicious and perfectly shaped; shows true talent by the chef I think. I tried: coffee earl grey  ,lemon," lavendar rose pistacio  Fillings are very delicious, and they're pretty sweet so while they're expensive, as dessert you probably",w2tr0PA0b3tg8pId0kjM-A
" The insides were so moist and full of flavor.   The other flavors I tried were Passionfruit-Chocolate, Gingerbread, Raspberry and ",Lemon., There were all delicious and magnificent to my taste buds.  If you're looking for a beautiful gift for hosts that isn't just a bo,w2tr0PA0b3tg8pId0kjM-A
" bakery, although I have had them before. Unique setup, friendly staff, and excellent sweets outside of the macaroons. I tried the ",lemon," tartlette which was fantastic.  Macaroons will cost you about $2.25 a piece and are relatively small, but certainly not overprice",w2tr0PA0b3tg8pId0kjM-A
"tiful.  They are perfectly crisp on the outside, chewy on the inside.  Some flavors were very strong (which I mean in a good way - ",lemon," for instance), some were pretty weak and I couldn't really tell what I was eating (raspberry which was a big shock.  J said the v",w2tr0PA0b3tg8pId0kjM-A
Their ,lemon," macarons are incredible. The tartlets are divine.  Arrays of delectables, all colorful shine.  I will continue to pine.  A sweetness so fine.",w2tr0PA0b3tg8pId0kjM-A
"oooo good. My fave flavor!!! Nougatine: an almond-y, creamier version of salted caramel. A touch sweeter than the salted caramel.  ",Lemon,: my second fave!! Glad the girl working told me to try it  Coffee  Ahh I loved reading the story on how gaby et juls came to be (,w2tr0PA0b3tg8pId0kjM-A
"Everything I've had from Gaby Et Jules is fantastic. From their macarons, to their ",lemon," tartalette, to their croissants and pains au chocolate, everything is delicious and flawlessly executed.   The folks at the counter are also very courteous and the decor is bea",w2tr0PA0b3tg8pId0kjM-A
breakfast.   The highlights are the pastries - I tried 5/6 of them and they were all delicious. They know how to do their mousses (,lemon,", pistachio - the latter was amazing), and their ""frians"" (the crispy bottom of some pastries - e.g. chocolate) are terrific.   Ve",w2tr0PA0b3tg8pId0kjM-A
"at I'm getting to is that Gaby Et Jules makes the most fantabulous macarons I have tried yet. I got Rose, Pistachio, Peach Violet, ",Lemon,", Lavender and Earl Grey. The Peach Violet was my favorite. They were bursting with flavor, and yet not too sweet. And this is com",w2tr0PA0b3tg8pId0kjM-A
 to pop a digestive enzyme after eating this rich amazingness but was totally worth any indigestion that may occur after.... their ,lemon, macarons and the chocolate ones are my fave. Basil was freakin' delish as well as the Earl Grey macaron. How do they get such int,w2tr0PA0b3tg8pId0kjM-A
"olute certainty that they were delicious! There were so many wonderful flavors to choose from! Chocolate, vanilla bean, raspberry, ",lemon,", earl grey, salted caramel....rest assured, I tried them all. I knew walking in here that I was in trouble. I was right, I ate al",w2tr0PA0b3tg8pId0kjM-A
cookie is outrageous macarons just aren't for you.  My favorite flavor I've had is the special Pittsburgh one (I suspect that it's ,lemon," and chocolate though they're keep it a secret) all the fruit flavors are good as well.  Even some of the more unusual flavors, li",w2tr0PA0b3tg8pId0kjM-A
"ms cost me over $25: six macarons, le sensation, and plaisir sucre.  For the macarons, I ordered the following flavors: chocolate, ",lemon,", Pittsburgh, blueberry, cherry, and sugar plum (Dec. special).  While I didn't have the problem that some reviewers had with the ",w2tr0PA0b3tg8pId0kjM-A
"s amazing!"". I'd go back but go out of my way to head back.   Honestly, I prefer La Gourmandine in Lawrenceville much more - their ",lemon, tart makes me swoon.,w2tr0PA0b3tg8pId0kjM-A
"y's really comes through. Thumbs up from me. I don't know if the cookies were done differently, but they seemed especially tasty.  ",Lemon,: strong flavor. More tart than refreshing. Not for me.  Sugar Plum (seasonal): A beautiful purple with sugar coating. Get it if y,w2tr0PA0b3tg8pId0kjM-A
I tried the ,Lemon," Tart and the Pear Cheesecake.All I have to day for both is, it was dangerously delicious and taste like your eating pastry from a true chef! the crumb bottom of both was crumby enough, the tart had just the right amount of tart and the cheesecake ",w2tr0PA0b3tg8pId0kjM-A
"French pastries just make one feel extra fancy, right?  Biting into a macarons with flavors such as salted caramel, raspberry, lemo","n, an","d earl gray while eyes closed makes you feel like you've been transported to the streets of Paris.  When you open your eyes, you'",w2tr0PA0b3tg8pId0kjM-A
"l, subtle flavors that almost melt in your mouth, but some of them are either very bland (vanilla, coffee) or really strong (rose, ",lemon,").  Still...watch yourself... At over $2 each, your purchase will set you back. Since my palette is not always in such a ""sophisti",w2tr0PA0b3tg8pId0kjM-A
", then falls like a cliff  8) Pistachio - moderate confection up front, pistachio grows mid, dry medium body, moderate density  9) ",lemon," - light density, sherbet heavy brightness mid, low sweetness but lemon inauthentic  10) almond - almond extract flavor, very swee",w2tr0PA0b3tg8pId0kjM-A
" go to Commonplace for a coffee, but we decided to test Gaby et Jules out.  I started with a sample of the Le Sensation, which was ",lemon, cream and white chocolate mousse on top of lemon-almond dacquoise.  I really enjoyed it and would consider ordering it in the fut,w2tr0PA0b3tg8pId0kjM-A
y always seem to have the right mix of moistness and bite. I tend to stick with the more traditional; my favorites are caramel and ,lemon.,"  They are not cheap, however. $2+ per macaroon. You have to be careful as you can easily walk out $30-$40 lighter.   We haven't r",w2tr0PA0b3tg8pId0kjM-A
" display has been given detailed attention. I've tried raspberry, chocolate, peach violet, lavender, le pittsburgh, blueberry, and ",lemon, macarons.  Each macaron was perfectly crafted with a slightly crisp shell that perfectly blends with a flavorful filling.   The F,w2tr0PA0b3tg8pId0kjM-A
 I've ever had. And why order fries or onion sings as your side when you can have freshly made tabouli ??  It came with a wedge of ,lemon, to squeeze over it.   Now I need to back and dine in and get the true experience.,W4k4E2dbDN6bwtPPgNm-XA
gone down hill.  Last night we tried it and found that indeed it has. Way down. I ordered the Greek Chicken. All I could taste was ,lemon.,  They must of changed pita suppliers.  The new pitas tasted like a doughy pancake. My wife's dinner was bland. We were there on a,W4k4E2dbDN6bwtPPgNm-XA
"arpet rides and other chicken dishes, beef tips and salmon.  Entrees typically come with a salad that comes with a signature house ",lemon," vinaigrette.  The salad really is dressed to the nines with cucumbers, cherry tomatoes, olives and feta.  The food does not try t",W4k4E2dbDN6bwtPPgNm-XA
 a more 'meaty' falafel. The baba was exactly what baba should be...smoky eggplant flavor. No complaints. The lentil soup had high ,lemon," notes which was welcome on a cold winter day. All in all a solid place, that has a standard menu and daily specials. Competition ",WdjZK2Zti8mXSXXLYt-aoQ
"t seemed a bit dry so I used the dipping sauce to flavor it. The baba ghanouj is roasted eggplant blended with Tahini, garlic, and ",lemon., It had a different taste to it but worked well with my pita bread. Portion sizes were generous.   For my salad Danya recommended ,WdjZK2Zti8mXSXXLYt-aoQ
"d gave an attempt at flavor, but failed miserably.  I think I ate two bites.  I only ordered one mixed drink - Goose & Soda with a ",lemon," and a lime.  The fruit were so small and dried out I thought I was getting twists.  That part was unfortunate.  All and all, not ",wDWKQR2psTIj4BZ0mf01Gg
"chose a signature cocktail. I got the Old Cuban, very good with lots of alcohol. It is a mix of rum, champagne, bitters, mint, and ",lemon," juice. It was very refreshing, light. We got the lettuce wraps to start. Very good! Beef in lettuce. The beef cooked to perfectio",wDWKQR2psTIj4BZ0mf01Gg
"ed greens with tomatoes, roasted red peppers, feta and oil) and the crabcakes were scrumptious (as was the aioli; love the hint of ",lemon,"!). If there was filler in there, I couldn't detect any! My partner, however, was disappointed that his burger came out much more ",wDWKQR2psTIj4BZ0mf01Gg
ons and 4 squares of fried prosciutto placed upon a smear of pea puree with scattered English peas and a few small star-squirts of ,lemon," aioli. The menu mentioned asparagus, but none was there, replaced I assume by a small vine of pea shoots. No mint as written eith",wDWKQR2psTIj4BZ0mf01Gg
 complimented her meal as well saying that the salmon was done nicely.  The aparagus was a nice side with the tips having the most ,lemon, butter flavor.  I would normally recommend everyone get that as a side but I think that the collard greens and polenta stole the ,wDWKQR2psTIj4BZ0mf01Gg
ided to do that next visit. When I completely my meal I stopped back and saw they had 3 different types so I purchased a blueberry ,lemon, one for my daughter. I took it home to her and she literally devoured it! I was able to sneak a couple of bites and believe me it,wjaOY12srS2OQYk04x8y1g
BEST breakfast I have EVER had!!!  Their ,lemon, poppyseed pancakes were perfection- better than I could have imagined... as well as their smoked salmon omelet.  There are no words.,wjLgM9Ybe5shoUPRrGMmsQ
We had the most wonderfully tasty brunch here.  My friend and I split two of the brunch options- the french toast with ,lemon, cream and almond sauce on top (which was out of this world) and the egg sandwich with veggie sausage (which was also really good).  It ended,wjLgM9Ybe5shoUPRrGMmsQ
"e orders of sausage and maple bacon.  Yes. there were a lot of food, but we ate all of it!  The salmon omelette was very good with ",lemon," with it.  The herbed goat cheese french toast was an acquired taste, but the best was Challah french toast. It was the perfect co",wjLgM9Ybe5shoUPRrGMmsQ
as only because I was starving) so I'd say the service was average.   The food. was. AMAZING. I had the almond french toast with a ,lemon," sauce and strawberries and blueberries, one friend had the lemon pancakes, and the other had an egg white omelet with goat cheese",wjLgM9Ybe5shoUPRrGMmsQ
ble! I opted for the shakshuka- the tomato sauce had a wonderful level of heat offset by the creaminess of the feta. The pineapple ,lemon," ginger cayenne juice was refreshing and playful. The interior is warmly decorated & the service is brisk, but friendly.",wjLgM9Ybe5shoUPRrGMmsQ
