pre,term,post,business_id
" got the vermicelli noodles (not in soup) with grilled shrimp, pork, and egg roll. It was also ok. (I didn't particularly like the ",basil," flavor that was in the dish and the pork was a bit too fatty.) Everyone agreed they would give this place 3 1/2 stars, but Yelp d",X2X3n0PutSNonQQj2cjsCw
" fan of Tram's, you'll be a fan of the pho here.  -The only green they add to the broth is green onion. They provide sprouts, thai ",basil,", cilantro, culantro, and lime for you to add, according to your taste. This is the only pho joint in PGH that I've seen provide c",X2X3n0PutSNonQQj2cjsCw
My girlfriend and I had an awesome experience here. She got the spicy ,basil," tofu and I got the beef pho. Both were delicious. However, The real reason I'm writing this is because we ordered the veggie spring rolls and a new server accidentally gave ours to another ",X2X3n0PutSNonQQj2cjsCw
" good.  I had a lobster bisque and a blackened snapper sandwich, both of which were excellent. My daughter had mussels with tomato ",basil," sauce, which was also very good.  One thing I don't get is that a majority of items on the menu are served with melted cheese . .",X88w0XrUSIKue9Vuwtqs_g
" watery and didn't add much to the flavor of the mussels.  The fries are as good as any in the city, fried twice and served with a ",basil," mayo.  THey do mussels and fries better than anyone in the city, but I've been told the rest of the menu is great.  The next time",xcmmTXhuMx2fZF2Bt69F4w
in the city and I have waited an hour or more for a table here because I love it that much. It. Is. Worth. It.  Moules Frites with ,basil," mayo. You get them, always. No exceptions. Best mussels in the city. Best mussels ever? It's quite possible...  Macaroni Gratin i",xcmmTXhuMx2fZF2Bt69F4w
"as also really good.  Overall, the meal was delicious.  The red curry sauce was really, really good.  It was made of coconut milk, ",basil,", onions, and other amazing ingredients which I do not remember, but it made a great dipping sauces for moules, bread and frites. ",xcmmTXhuMx2fZF2Bt69F4w
" the wait.   I visited Point Brugge with my boyfriend and another couple and everything was delicious, from the Brugge frites with ",basil," mayonnaise to the chocolate sauce on the French vanilla ice cream we had for dessert. My boyfriend had the steak, cooked perfectl",xcmmTXhuMx2fZF2Bt69F4w
"n or evening with the Point Brugge staff is truly a step into Northern Belgium, for classic Flemish cuisine.  From the frites with ",basil," mayonnaise to the Prince Edward Isle mussels, the experience is delightful.    The cafe offers three types of Moules (mussels), m",xcmmTXhuMx2fZF2Bt69F4w
 red curry sauce or a tomato based sauce. we chose the traditional white sauce and it was excellent. the twice fried fries and the ,basil," mayo and the crab cakes were also exceptional. they also gave us several chunks of good, crusty french bread for dipping - YUM!  ",xcmmTXhuMx2fZF2Bt69F4w
"y, caramelized exterior they should have. They are also a bit overpriced. The frites are just as good as any frites place, but the ",basil, mayonnaise they serve it with is simply mayo with strips of basil in it (it just makes me miss the pesto mayo at Frjtz in San Fra,xcmmTXhuMx2fZF2Bt69F4w
"ny twice the price, the mussels in curry are like nothing I've ever had anywhere else. And, of course, the brugge fritted with the ",basil," mayo dipping sauce.  As a huge fan of belgian beer, especially on tap, its hard to go wrong here.  The atmosphere is unique, inti",xcmmTXhuMx2fZF2Bt69F4w
"Plus, thanks to a college roommate with Belgian family, I am a fan of mayo and fries and therefore really enjoyed the accompanying ",basil," mayonnaise.   We also ordered Crab Cakes, which were delectable (sorry, running out of synonyms for ""incredible""), and a Point Bu",xcmmTXhuMx2fZF2Bt69F4w
"ho did not get seated, so make sure to get there early.   We ordered the Brugge frittes to start, which were nice to munch on. The ",basil, mayo definitely makes the fries! I ordered the special of the day which was the Cuban Eggs Benedict. Both of my friends ordered t,xcmmTXhuMx2fZF2Bt69F4w
 waited for 45 minutes for a table.  What we ordered: - steak and eggs with Canadian bacon and Spring sangria - Brugge Frites with ,basil, mayonnaise - the best fries in Pittsburgh so far - Moules bowel with classic garlic cream - the second best mussel dish I've had ,xcmmTXhuMx2fZF2Bt69F4w
"dug in. The salad was standard. The sandwich was tasty. Crispy baguette, tender chicken, fresh mozzarella, roasted red peppers and ",basil," mayo for added flavor. Service was satisfactory. Overall, this would have been a much better experience had we not had to defend ",xcmmTXhuMx2fZF2Bt69F4w
"e was warm and cozy. The staff was friendly and smiley!   My boyfriend and I started with the Brugge Frites, which are served with ",basil, mayonnaise. These are awesome!! I would say these are a must order.  I had the Brugge Seasonal Cobb salad for my entree. This sal,xcmmTXhuMx2fZF2Bt69F4w
bulous. Everyone got something that was thoroughly enjoyed. Two of us ordered the carbonnade flamande (with the awesome frites and ,basil," aioli on the side). The others ordered the salmon and risotto, and the the awesome lamb ragout. The beef and lamb was extremely t",xcmmTXhuMx2fZF2Bt69F4w
hunks of potato and the beer flavoring wasn't too overwhelming. It was just enough. The frites are nice and crispy and I loved the ,basil, mayo served on the side for dipping. It was also a nice generous serving of fries.  I've also had the moules here and they are al,xcmmTXhuMx2fZF2Bt69F4w
vorful and you can actually see veggie pieces in the burger. We shared the Brugge frites! Yummy! The frites was delicious with the ,basil," mayonnaise. We pretty much inhaled the frites. I ordered the Point Burger. It's alright. I asked for medium well, but it turned o",xcmmTXhuMx2fZF2Bt69F4w
"e treat as they not only give you different sauce options for the moules themselves, but also a nice serving of Belgian fries with ",basil," mayo which is, in my opinion, an excellent combination (why did no one ever tell me this before??). My personal favorite sauce ch",xcmmTXhuMx2fZF2Bt69F4w
Very good food and service. Brugge frittes w ,basil," mayo is a must. Even though the place is mainly famous for the mussles their meat plates are gorgeous as well.   The environment is very nice too. However, it is small abd might have a long waiting time in busy hou",xcmmTXhuMx2fZF2Bt69F4w
ction and the white wine broth was good enough to eat with a spoon.  The fries were very crispy and very good accompanied with the ,basil," mayo.  While this dish was certainly good, it left me somewhat underwhelmed with a place I had heard nothing but good things abou",xcmmTXhuMx2fZF2Bt69F4w
" like to get full on filler bread but I couldn't help it. You can also have them prepared with Red curry coconut milk, lime juice, ",basil," and cilantro or tomato saffron, and fennel broth. A-mazing!  Intellectual types make the modish community. The whole place hums w",xcmmTXhuMx2fZF2Bt69F4w
"sic dishes. It's pretty much Americanized. The dinner menu/brunch menu however, is plentiful  - the Frites dipping sauce, which is ",basil," mayo, the basil doesn't really come through which makes this essentially mayo - solid burger with unique ingredients(nueske bacon",xcmmTXhuMx2fZF2Bt69F4w
"ng special and while I enjoyed the crispier of the frites, some of them were soggy and were not nearly as enjoyable.  As usual the ",basil, mayonnaise that comes with the frites was good and provided the perfect dipping sauce for them.  The bottom line for me is that I,xcmmTXhuMx2fZF2Bt69F4w
 moules frites - I can't remember now whether I got classic or red curry - but they were excellent as well.  I remember loving the ,basil," mayonnaise served with the frites.  For the main course, my boyfriend and I got the carbonnade flamande - a delicious braised bee",xcmmTXhuMx2fZF2Bt69F4w
of the bowl if I could!  Another must have are the Brugge Frites.  They are perfectly golden and crisp and served with a delicious ,basil," mayo dipping sauce.  The house salad is light and fresh.  Other favorites are Pointe Burger, Steak Frites, Mustard Crusted Salmon",xcmmTXhuMx2fZF2Bt69F4w
"n for brunch, lunch, and dinner.  The only downside is that there can be a wait and they don't take reservations.  The frites with ",basil," mayonnaise are an absolute must whenever you go.  The beer list is solid.  The Carbonnade Flamande is also delicious, and though ",xcmmTXhuMx2fZF2Bt69F4w
cooked with some black spots on the edges and beginning to dry. Eggs were done perfectly. The pesto hollandaise had no discernable ,basil," flavor to it all, the miniscule amount of pesto put into it added nothing. The actual hollandaise base tasted only of butter, now",xcmmTXhuMx2fZF2Bt69F4w
"ic. Both delicious, though I much preferred the white wine mussels. But the star were those frites. Holy hot damn batman! With the ",basil," aioli!? Are you kidding? So delicious.  All of this, plus a drink, ended up being $65. Maybe because I'm from NY but this was cra",xcmmTXhuMx2fZF2Bt69F4w
"ed, and you'll likely be a little disappointed. You'll find that most people love the frites, too. I can usually go without as the ",basil," mayo is a little too heavy for me, but the fries themselves are tasty.  While the dinner entrées sound amazing, I can't vouch for",xcmmTXhuMx2fZF2Bt69F4w
aise dipping sauce was very good even though it was a bit of a guilty pleasure. It was creamy and a little tangy with the taste of ,basil," mellowing it out. The steak was tender, juicy, and cooked to perfection.  I don't think it's possible to have a better dining exp",xcmmTXhuMx2fZF2Bt69F4w
"nt to the beef.  Whatever you order, make sure you get the fries.  They are fried twice for extra crispiness, served with homemade ",basil," mayo.  Even in the home of Heinz, ketchup is not necessary.",xcmmTXhuMx2fZF2Bt69F4w
y a dear friend who lives nearby the restaurant. I like the low key atmosphere and boulangerie atmosphere. I had the linguine in a ,basil," tomato sauce with chicken...delicious! However, pasta dishes are pricey $$$ for what you get! A lunch for 3 ran $70 with a medioc",xcmmTXhuMx2fZF2Bt69F4w
". Although there are four choices of preparations,  my favorite remains the red curry, with its blend of coconut milk, lime juice, ",basil, and cilantro. The Brugge frites are great dipped in the basil mayonnaise sauce. They also have many beers on draft as well as bot,xcmmTXhuMx2fZF2Bt69F4w
"and settled in to enjoy Point Brugge.  We started with a bowl of moules frîtes, of course, with red curry, coconut milk, lime, and ",basil,".  The heaping mound of mussels was thoroughly satisfying and meaty, the broth rich and flavorful, the frîtes thin and crisp with a",xcmmTXhuMx2fZF2Bt69F4w
Love the pommes frites with the ,basil," mayo- positively addicting. The mussels are delicious, as are their little crabcakes. The brunch is probably the best in Pittsburgh. The braises (Carbonade and bolognese) are ok- not bad, but not as good as the mussels. Same wi",xcmmTXhuMx2fZF2Bt69F4w
w how hard you're trying to fit in) that people seem to rave about but they just tasted like regular twice cooked fries to me. The ,basil," mayo they serve it with is a nice addition that does complement the fries well.  As for the rest of the menu, they seem to have a",xcmmTXhuMx2fZF2Bt69F4w
"even dipped the shrimp tails in the sauce because it was so good.  For dinner I split the Moules with red curry, coconut milk, and ",basil.," I highly recommend it too. It had a very tasteful blend of flavors: a little spicy, a little sweet, a little savory, a little bit",xcmmTXhuMx2fZF2Bt69F4w
"Lunch today, ""small order"" of mussels in the curry ",basil," sauce, OMG--it was amazingly and too big to eat alone!  Served with crusty bread that you can use to sop up the liquid--honestly, it was fabulous. Dad ordered the cream of mushroom soup and their beef dish, s",XItYW5ul3OW_AqpT2nDbBQ
